restau_ID,restaurant,url,nombre_avis,score_general
4347,Café Marly,https://www.tripadvisor.fr/Restaurant_Review-g187147-d714907-Reviews-Cafe_Marly-Paris_Ile_de_France.html,2320,3.5
4348,Bretteau Sébastien,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3606375-Reviews-Bretteau_Sebastien-Paris_Ile_de_France.html,37,4.0
4349,Hotel Alfred Sommier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15667005-Reviews-Hotel_Alfred_Sommier-Paris_Ile_de_France.html,18,4.5
4350,Le Rochebrune,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5927854-Reviews-Le_Rochebrune-Paris_Ile_de_France.html,20,4.5
4351,Onï,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15244726-Reviews-Oni-Paris_Ile_de_France.html,16,5.0
4352,Le Royal 17,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8420703-Reviews-Le_Royal_17-Paris_Ile_de_France.html,16,4.5
4353,L'Engrenage Du 11,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15087589-Reviews-L_Engrenage_Du_11-Paris_Ile_de_France.html,8,5.0
4354,L'aile Ou La Cuisse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7740433-Reviews-L_aile_Ou_La_Cuisse-Paris_Ile_de_France.html,64,3.5
4355,Triplettes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6688213-Reviews-Triplettes-Paris_Ile_de_France.html,139,3.5
4356,Cafe de la Comedie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2450323-Reviews-Cafe_de_la_Comedie-Paris_Ile_de_France.html,492,3.5
4357,Renoma Cafe Gallery,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719863-Reviews-Renoma_Cafe_Gallery-Paris_Ile_de_France.html,401,3.5
4358,La Mercerie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17572159-Reviews-La_Mercerie-Paris_Ile_de_France.html,24,4.5
4359,Le 40,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8507905-Reviews-Le_40-Paris_Ile_de_France.html,9,5.0
4360,Cafe Basile,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4756762-Reviews-Cafe_Basile-Paris_Ile_de_France.html,31,4.0
4361,La Terrasse de Madame,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17339560-Reviews-La_Terrasse_De_Madame-Paris_Ile_de_France.html,30,4.0
4362,Le Central Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1371353-Reviews-Le_Central_Cafe-Paris_Ile_de_France.html,26,4.0
4363,Le Penthièvre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15072124-Reviews-Le_Penthievre-Paris_Ile_de_France.html,12,4.0
4364,Au Petit Victor Hugo,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719218-Reviews-Au_Petit_Victor_Hugo-Paris_Ile_de_France.html,84,3.5
4365,Restaurant Maison Breguet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13447167-Reviews-Restaurant_Maison_Breguet-Paris_Ile_de_France.html,93,3.5
4366,WICH ONE Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8325188-Reviews-WICH_ONE_Paris-Paris_Ile_de_France.html,18,4.5
4367,Pierre Oteiza,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10344721-Reviews-Pierre_Oteiza-Paris_Ile_de_France.html,13,4.5
4368,L'Apollinaire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5800104-Reviews-L_Apollinaire-Paris_Ile_de_France.html,75,3.5
4369,Bell's Kitchen,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12535596-Reviews-Bell_s_Kitchen-Paris_Ile_de_France.html,10,5.0
4370,Les Burgers de Papa,https://www.tripadvisor.fr/Restaurant_Review-g187147-d16814691-Reviews-Les_Burgers_de_Papa-Paris_Ile_de_France.html,20,4.0
4371,Pourquoi Pas,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7051688-Reviews-Pourquoi_Pas-Paris_Ile_de_France.html,16,4.5
4372,Le Café du Commerce,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5850283-Reviews-Le_Cafe_du_Commerce-Paris_Ile_de_France.html,128,3.5
4373,Le Cinquante,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3785877-Reviews-Le_Cinquante-Paris_Ile_de_France.html,21,4.0
4374,Bistrot Populaire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2722737-Reviews-Bistrot_Populaire-Paris_Ile_de_France.html,72,4.0
4375,Le Cafe Sans Nom,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13121267-Reviews-Le_Cafe_Sans_Nom-Paris_Ile_de_France.html,19,4.0
4376,Chez Clara Brasserie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11903882-Reviews-Chez_Clara_Brasserie-Paris_Ile_de_France.html,16,4.0
4377,La Compagnie du Café,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13336109-Reviews-La_Compagnie_du_Cafe-Paris_Ile_de_France.html,44,4.0
4378,Pâtisserie Sébastien Dégardin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13366828-Reviews-Patisserie_Sebastien_Degardin-Paris_Ile_de_France.html,44,4.0
4379,Le Clan,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8517789-Reviews-Bar_Le_Clan-Paris_Ile_de_France.html,15,4.5
4380,Chez Gaston,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4130820-Reviews-Chez_Gaston-Paris_Ile_de_France.html,177,3.5
4381,Café de l'Homme,https://www.tripadvisor.fr/Restaurant_Review-g187147-d796471-Reviews-Cafe_de_l_Homme-Paris_Ile_de_France.html,1508,3.5
4382,La Table Monceau,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4117074-Reviews-La_Table_Monceau-Paris_Ile_de_France.html,44,4.0
4383,Boulangerie Lorette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10672680-Reviews-Boulangerie_Lorette-Paris_Ile_de_France.html,23,4.0
4384,Brasserie DAB,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12614884-Reviews-Brasserie_DAB-Paris_Ile_de_France.html,57,3.5
4385,Caveau des Augustin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2634727-Reviews-Caveau_des_Augustin-Paris_Ile_de_France.html,45,4.0
4386,Flirt'The,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7303973-Reviews-Flirt_The-Paris_Ile_de_France.html,15,4.5
4387,Cafe des Dames,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5259581-Reviews-Cafe_des_Dames-Paris_Ile_de_France.html,66,3.5
4388,La Commanderie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15020657-Reviews-La_Commanderie-Paris_Ile_de_France.html,75,3.5
4389,Addict Factory,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11671278-Reviews-Addict_Factory-Paris_Ile_de_France.html,16,4.5
4390,Cafe du Pont-Neuf,https://www.tripadvisor.fr/Restaurant_Review-g187147-d944280-Reviews-Cafe_du_Pont_Neuf-Paris_Ile_de_France.html,317,3.5
4391,Cafe des Phares,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3343951-Reviews-Cafe_des_Phares-Paris_Ile_de_France.html,182,3.5
4392,Kitchen & Bar @Gare de Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15616788-Reviews-Kitchen_Bar_Gare_de_Lyon-Paris_Ile_de_France.html,13,4.0
4393,ô Divin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14004387-Reviews-O_Divin-Paris_Ile_de_France.html,17,4.5
4394,Les vedettes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11651445-Reviews-Les_vedettes-Paris_Ile_de_France.html,92,3.5
4395,Monsieur Madame,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15297203-Reviews-Monsieur_Madame-Paris_Ile_de_France.html,57,3.5
4396,La Gavotte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12348381-Reviews-La_Gavotte-Paris_Ile_de_France.html,14,4.5
4397,Cafe Blanc,https://www.tripadvisor.fr/Restaurant_Review-g187147-d877527-Reviews-Cafe_Blanc-Paris_Ile_de_France.html,28,4.0
4398,Patisserie Paul,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3682029-Reviews-Patisserie_Paul-Paris_Ile_de_France.html,73,3.5
4399,Le Bouquet du Nord,https://www.tripadvisor.fr/Restaurant_Review-g187147-d795440-Reviews-Le_Bouquet_du_Nord-Paris_Ile_de_France.html,195,3.5
4400,Welcome Café,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2352985-Reviews-Welcome_Cafe-Paris_Ile_de_France.html,353,3.5
4401,L'Adresse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7075340-Reviews-L_Adresse-Paris_Ile_de_France.html,101,3.5
4402,Buffet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13396076-Reviews-Buffet-Paris_Ile_de_France.html,35,4.0
4403,Cafe le Lafon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8589778-Reviews-Cafe_le_Lafon-Paris_Ile_de_France.html,20,4.0
4404,Bistrot de l’Échanson,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4186052-Reviews-Bistro_de_L_Echanson-Paris_Ile_de_France.html,106,3.5
4405,Le Select Vignon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9744277-Reviews-Le_Select_Vignon-Paris_Ile_de_France.html,80,3.5
4406,Le Bistrot Quai,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4348357-Reviews-Le_Bistrot_Quai-Paris_Ile_de_France.html,75,3.5
4407,Le Pacha,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13955043-Reviews-Le_Pacha-Paris_Ile_de_France.html,47,3.5
4408,Au Métro,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6033955-Reviews-Au_Metro-Paris_Ile_de_France.html,22,4.0
4409,Le Grain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13536862-Reviews-Le_Grain-Paris_Ile_de_France.html,27,4.0
4410,Billili,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15700827-Reviews-Billili-Paris_Ile_de_France.html,16,4.5
4411,Bistrot d'Edmond,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5804420-Reviews-Bistrot_d_Edmond-Paris_Ile_de_France.html,227,3.5
4412,Les Flibustiers,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11959461-Reviews-Les_Flibustiers-Paris_Ile_de_France.html,11,4.5
4413,PAUL Paris Forum Halles,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3506937-Reviews-PAUL_Paris_Forum_Halles-Paris_Ile_de_France.html,31,4.0
4414,Le Chardon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d16801181-Reviews-Le_Chardon-Paris_Ile_de_France.html,15,4.5
4415,Chez Leon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2436430-Reviews-Chez_Leon-Paris_Ile_de_France.html,163,3.5
4416,Pavillon Royal,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7913616-Reviews-Pavillon_Royal-Paris_Ile_de_France.html,21,4.0
4417,Fournil de Pierre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7108298-Reviews-Fournil_de_Pierre-Paris_Ile_de_France.html,18,4.5
4418,La Passerelle,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12442618-Reviews-La_Passerelle-Paris_Ile_de_France.html,12,4.5
4419,Les Marechaux,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2161592-Reviews-Les_Marechaux-Paris_Ile_de_France.html,30,4.0
4420,Brasserie Moliteuil,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13198136-Reviews-Brasserie_Moliteuil-Paris_Ile_de_France.html,35,4.0
4421,Le Week End,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7856544-Reviews-Le_Week_End-Paris_Ile_de_France.html,44,3.5
4422,L'Atelier des Petits Plats,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9708421-Reviews-L_Atelier_des_Petits_Plats-Paris_Ile_de_France.html,26,4.0
4423,Brasserie de l'Isle Saint Louis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695214-Reviews-Brasserie_de_l_Isle_Saint_Louis-Paris_Ile_de_France.html,493,3.5
4424,Chez Harry - Au Dejeuneur,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3660907-Reviews-Chez_Harry_Au_Dejeuneur-Paris_Ile_de_France.html,21,4.5
4425,Haddock & Co,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8859320-Reviews-Haddock_Co-Paris_Ile_de_France.html,38,4.0
4426,Cafe des antiquaires,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6702782-Reviews-Cafe_des_Antiquaires-Paris_Ile_de_France.html,41,4.0
4427,Le Daly's,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15016781-Reviews-Le_Daly_s-Paris_Ile_de_France.html,15,4.5
4428,Fu Thai,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15231234-Reviews-Fu_Thai-Paris_Ile_de_France.html,10,4.5
4429,Charcuterie St Germain Traiteur,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4216692-Reviews-Charcuterie_St_Germain_Traiteur-Paris_Ile_de_France.html,16,4.5
4430,Restaurant 65th Bis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1333551-Reviews-Restaurant_65th_Bis-Paris_Ile_de_France.html,23,4.0
4431,Crêperie Octopus,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17829083-Reviews-Creperie_Octopus-Paris_Ile_de_France.html,7,5.0
4432,Le Saint Sebastien,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5895326-Reviews-Le_Saint_Sebastien-Paris_Ile_de_France.html,15,4.0
4433,Boeuf Sur Le Toit,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719049-Reviews-Boeuf_Sur_Le_Toit-Paris_Ile_de_France.html,869,3.5
4434,La Brigade Sentier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15690918-Reviews-La_Brigade_Sentier-Paris_Ile_de_France.html,13,4.0
4435,Les Oiseaux,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1863357-Reviews-Les_Oiseaux-Paris_Ile_de_France.html,152,3.5
4436,Chocoline,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10076026-Reviews-Chocoline-Paris_Ile_de_France.html,13,4.5
4437,Kenavo Bar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11794135-Reviews-Kenavo_Bar-Paris_Ile_de_France.html,29,4.0
4438,Crêperie Rouge Pomme,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2720510-Reviews-Creperie_Rouge_Pomme-Paris_Ile_de_France.html,129,3.5
4439,Cafe Tasco,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5887149-Reviews-Cafe_Tasco-Paris_Ile_de_France.html,47,3.5
4440,Le Renouveau,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3833313-Reviews-Le_Renouveau-Paris_Ile_de_France.html,19,4.0
4441,Le Five Corner,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6208721-Reviews-Le_Five_Corner-Paris_Ile_de_France.html,60,4.0
4442,La Flamme,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2235815-Reviews-La_Flamme-Paris_Ile_de_France.html,275,3.0
4443,15ème Boulevard,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7610844-Reviews-15eme_Boulevard-Paris_Ile_de_France.html,28,4.0
4444,Le Tocqueville,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8711257-Reviews-Le_Tocqueville-Paris_Ile_de_France.html,17,4.5
4445,Le Bon Sens,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17675498-Reviews-Le_Bon_Sens-Paris_Ile_de_France.html,12,4.5
4446,Atelier 103,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17473589-Reviews-Atelier_103-Paris_Ile_de_France.html,8,5.0
4447,Au Vin sur la Planche,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7377732-Reviews-Au_Vin_sur_la_Planche-Paris_Ile_de_France.html,32,4.0
4448,Brasserie Le Square,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12951720-Reviews-Brasserie_Le_Square-Paris_Ile_de_France.html,28,4.5
4449,Club 13 Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5523636-Reviews-Club_13_Restaurant-Paris_Ile_de_France.html,31,3.5
4450,Le Fer à Cheval,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14180762-Reviews-Le_Fer_a_Cheval-Paris_Ile_de_France.html,27,4.0
4451,Harper’s Paris 3,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14201145-Reviews-Harper_s_Paris_3-Paris_Ile_de_France.html,14,4.0
4452,Le Zephyr,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719482-Reviews-Le_Zephyr-Paris_Ile_de_France.html,190,3.5
4453,Grand Cafe Bataclan,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5800240-Reviews-Grand_Cafe_Bataclan-Paris_Ile_de_France.html,44,3.5
4454,Le Cafe du Pantheon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2048435-Reviews-Le_Cafe_du_Pantheon-Paris_Ile_de_France.html,29,4.0
4455,Les Pissenlits Par La Racine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1018923-Reviews-Les_Pissenlits_Par_La_Racine-Paris_Ile_de_France.html,77,3.5
4456,Jeusselin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13384130-Reviews-Jeusselin-Paris_Ile_de_France.html,11,4.5
4457,Blv,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12242250-Reviews-Blv-Paris_Ile_de_France.html,28,4.0
4458,Malitourne,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4740232-Reviews-Malitourne-Paris_Ile_de_France.html,17,4.5
4459,Le Bel' Vil Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5890838-Reviews-Le_Bel_Vil_Cafe-Paris_Ile_de_France.html,28,4.5
4460,82 Quatre Vingt Deux,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19241965-Reviews-82_Quatre_Vingt_Deux-Paris_Ile_de_France.html,8,5.0
4461,Au Cadran Voltaire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3484104-Reviews-Au_Cadran_Voltaire-Paris_Ile_de_France.html,100,3.5
4462,Zincou Vins & Tapas,https://www.tripadvisor.fr/Restaurant_Review-g187147-d20951123-Reviews-Zincou_Vins_Tapas-Paris_Ile_de_France.html,12,5.0
4463,La Halte des Taxis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12170617-Reviews-La_Halte_Des_Taxis-Paris_Ile_de_France.html,12,4.5
4464,Le bar 21,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9788399-Reviews-Le_bar_21-Paris_Ile_de_France.html,17,4.5
4465,L'Alsace,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5943832-Reviews-L_Alsace-Paris_Ile_de_France.html,1873,3.5
4466,Maison Pradier Saint Michel,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9752544-Reviews-Maison_Pradier_Saint_Michel-Paris_Ile_de_France.html,71,3.5
4467,IceRoll-Montorgueil,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12454444-Reviews-IceRoll_Montorgueil-Paris_Ile_de_France.html,12,4.5
4468,Indy Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d20318656-Reviews-Indy_Restaurant-Paris_Ile_de_France.html,6,5.0
4469,La Villa Foch,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9560013-Reviews-La_Villa_Foch-Paris_Ile_de_France.html,103,3.5
4470,Le Surene,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11760169-Reviews-Le_Surene-Paris_Ile_de_France.html,11,4.5
4471,Chez Françoise,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15707198-Reviews-Chez_Francoise-Paris_Ile_de_France.html,12,4.5
4472,La Nuit Blanche,https://www.tripadvisor.fr/Restaurant_Review-g187147-d16753807-Reviews-La_Nuit_Blanche-Paris_Ile_de_France.html,52,3.5
4473,Le Lutin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1035667-Reviews-Le_Lutin-Paris_Ile_de_France.html,41,4.0
4474,Café de l'Est,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2182637-Reviews-Le_Cafe_de_l_Est-Paris_Ile_de_France.html,471,3.5
4475,Café Margeride,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1322264-Reviews-Cafe_Margeride-Paris_Ile_de_France.html,179,3.5
4476,Le Cosmos,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1391312-Reviews-Le_Cosmos-Paris_Ile_de_France.html,15,4.5
4477,Maison Pou,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7365718-Reviews-Maison_Pou-Paris_Ile_de_France.html,68,4.0
4478,Boulangerie Au Bon Pain Quotidien,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10666924-Reviews-Boulangerie_Au_Bon_Pain_Quotidien-Paris_Ile_de_France.html,18,4.0
4479,Fromagerie Riondet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8670887-Reviews-Fromagerie_Riondet-Paris_Ile_de_France.html,10,5.0
4480,Au Top,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17338284-Reviews-Au_Top-Paris_Ile_de_France.html,49,3.5
4481,Bistrot de Juliette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8129962-Reviews-Bistrot_de_Juliette-Paris_Ile_de_France.html,13,4.5
4482,Open Café,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13165255-Reviews-Open_Cafe-Paris_Ile_de_France.html,54,3.5
4483,Boulangerie Les Deux Freres,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12322297-Reviews-Boulangerie_Les_Deux_Freres-Paris_Ile_de_France.html,19,4.0
4484,Maison Landemaine Crozatier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6856448-Reviews-Maison_Landemaine_Crozatier-Paris_Ile_de_France.html,116,3.5
4485,Au Faubourg,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8780422-Reviews-Au_Faubourg-Paris_Ile_de_France.html,23,4.0
4486,Sud Café,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8523543-Reviews-Sud_Cafe-Paris_Ile_de_France.html,18,4.0
4487,le voltaire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6437347-Reviews-Le_voltaire-Paris_Ile_de_France.html,58,3.5
4488,Café de la mairie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5962527-Reviews-Cafe_de_la_mairie-Paris_Ile_de_France.html,14,4.0
4489,Le Malesherbes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9587614-Reviews-Le_Malesherbes-Paris_Ile_de_France.html,35,4.0
4490,La Cave Crus,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6353870-Reviews-La_Cave_Crus-Paris_Ile_de_France.html,30,4.5
4491,Roxie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d16815640-Reviews-Roxie-Paris_Ile_de_France.html,72,3.5
4492,Le Rugby,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1035708-Reviews-Le_Rugby-Paris_Ile_de_France.html,47,3.5
4493,Buffet Sandwicherie Fine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d18187212-Reviews-Buffet_Sandwicherie_Fine-Paris_Ile_de_France.html,7,5.0
4494,Restaurant Théâtre Marigny,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15616765-Reviews-Restaurant_Theatre_Marigny-Paris_Ile_de_France.html,30,3.5
4495,Café de Paris-Friedland,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7254376-Reviews-Cafe_de_Paris_Friedland-Paris_Ile_de_France.html,99,3.5
4496,Brasserie Barbes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8264534-Reviews-Brasserie_Barbes-Paris_Ile_de_France.html,797,3.5
4497,Le Jardins des Plantes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12599920-Reviews-Le_Jardins_des_Plantes-Paris_Ile_de_France.html,10,4.5
4498,Le Dax,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5981602-Reviews-Le_Dax-Paris_Ile_de_France.html,77,3.5
4499,Le Petit Olivier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3193131-Reviews-Le_Petit_Olivier-Paris_Ile_de_France.html,227,3.5
4500,La Chope,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10302520-Reviews-La_Chope-Paris_Ile_de_France.html,23,4.5
4501,Vermillon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17599026-Reviews-Vermillon-Paris_Ile_de_France.html,8,5.0
4502,Le Sherwood,https://www.tripadvisor.fr/Restaurant_Review-g187147-d983422-Reviews-Le_Sherwood-Paris_Ile_de_France.html,100,3.5
4503,Chez Blanchette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11982130-Reviews-Chez_Blanchette-Paris_Ile_de_France.html,25,4.0
4504,Les Enfants Gates,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7332382-Reviews-Les_Enfants_Gates-Paris_Ile_de_France.html,28,4.0
4505,Yummy and Guiltfree Montmartre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15343312-Reviews-Yummy_Guiltfree_Montmartre-Paris_Ile_de_France.html,17,4.0
4506,Restaurant 99 Haussmann,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15343325-Reviews-Restaurant_99_Haussmann-Paris_Ile_de_France.html,10,4.5
4507,Cafe du Marche des Enfants Rouges,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3848133-Reviews-Cafe_du_Marche_des_Enfants_Rouges-Paris_Ile_de_France.html,125,3.5
4508,Le Quartier Général,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8790772-Reviews-Le_Quartier_General-Paris_Ile_de_France.html,40,4.0
4509,Le Bistrot du Caméléon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11799802-Reviews-Le_Bistrot_du_Cameleon-Paris_Ile_de_France.html,11,4.5
4510,Yard,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3653068-Reviews-Yard-Paris_Ile_de_France.html,126,3.5
4511,L'Atelier 102,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2717524-Reviews-L_Atelier_102-Paris_Ile_de_France.html,52,3.5
4512,La Fontaine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5292690-Reviews-La_Fontaine-Paris_Ile_de_France.html,72,3.5
4513,Cru Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15290287-Reviews-Cru_Restaurant-Paris_Ile_de_France.html,19,4.5
4514,Le Polo Burger,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4101031-Reviews-Le_Polo_Burger-Paris_Ile_de_France.html,181,3.5
4515,Le comptoir des archives,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1012108-Reviews-Le_comptoir_des_archives-Paris_Ile_de_France.html,198,3.5
4516,Le Royal Bergere,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2256073-Reviews-Le_Royal_Bergere-Paris_Ile_de_France.html,210,3.5
4517,Le Chalet des Iles,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719071-Reviews-Le_Chalet_des_Iles-Paris_Ile_de_France.html,1454,3.5
4518,Au café Jaby,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19185548-Reviews-Au_cafe_Jaby-Paris_Ile_de_France.html,8,4.5
